gid,max,mean
다사625506,4.871405124664307,2.0176322937011717
다사638488,12.898438453674316,6.626184692382813
다사621505,9.259930610656738,3.798811340332031
다사630483,1.7048288583755493,0.4489395904541016
다사613485,0.3890300393104553,0.29516857147216796
다사626511,2.474611282348633,0.4936539840698242
다사623480,0.5915312767028809,0.20185516357421876
다사638491,5.899887561798096,1.2876370239257813
다사642505,19.939788818359375,12.86788330078125
다사644494,11.453975677490234,3.973874206542969
다사636506,6.450080871582031,2.009626007080078
다사636520,28.547224044799805,9.998121337890625
다사641501,15.00346851348877,5.919827880859375
다사621485,0.31993812322616577,0.17704479217529298
다사617492,9.15960693359375,5.091666870117187
다사630489,5.244158744812012,1.3948486328125
다사630517,1.6746397018432617,0.9470029449462891
다사653499,6.174676895141602,3.74390869140625
다사635490,1.6396584510803223,0.9472582244873047
다사631510,6.560103893280029,3.63614990234375
다사631512,10.179788589477539,3.4347894287109373
다사636483,13.39871597290039,4.139752502441406
다사632489,1.4201490879058838,0.9228121948242187
다사629481,0.4398615062236786,0.4196005630493164
다사633496,2.470123052597046,1.394638671875
다사637491,5.432331562042236,1.2024890899658203
다사634482,8.025712013244629,2.552867736816406
다사615486,3.7930996417999268,1.562733154296875
다사630504,8.977116584777832,3.4416128540039064
다사637500,3.7061514854431152,1.7514822387695312
다사641512,35.39150619506836,22.920712890625
다사622509,4.638085842132568,1.752486114501953
다사628512,5.17833137512207,2.4464291381835936
다사627516,0.23330353200435638,0.15253549575805664
다사619496,2.565488576889038,1.1617347717285156
다사615485,2.477951765060425,0.7827974700927735
다사631507,3.662949323654175,1.3932817077636719
다사638508,4.6127753257751465,2.7979202270507812
다사621481,1.1444952487945557,0.6089579772949218
다사629513,2.329887866973877,1.2716891479492187
다사642506,15.231534957885742,10.170242309570312
다사643494,15.919580459594727,5.837986450195313
다사635489,2.320026159286499,1.1504357147216797
다사646499,14.95987606048584,9.41125732421875
다사619501,2.2952897548675537,0.6682892608642578
다사652500,26.48407745361328,11.63562744140625
다사635517,6.35247802734375,5.500262451171875
다사646494,11.444104194641113,3.5662982177734377
다사619485,14.60802173614502,7.42103271484375
다사623513,9.730332374572754,3.886402282714844
다사618481,11.034611701965332,1.199577865600586
다사636511,5.789313793182373,2.5321926879882812
다사635491,2.801529884338379,1.3322235107421876
다사639512,40.56536102294922,13.191453857421875
다사637511,5.062638282775879,2.358798370361328
다사617489,0.7120066285133362,0.16171560287475586
다사631481,2.2952537536621094,1.633722686767578
다사621491,5.347677707672119,2.8753411865234373
다사634517,9.685622215270996,3.1420501708984374
다사635497,1.1256555318832397,0.40336483001708984
다사625505,4.624027252197266,2.3110340881347655
다사635499,5.024142265319824,2.5430697631835937
다사634514,4.393957614898682,2.56809814453125
다사637521,21.080211639404297,11.4176513671875
다사633510,10.10614013671875,3.8593988037109375
다사613486,2.2409164905548096,1.1540422821044922
다사648494,11.72836685180664,3.3842294311523435
다사632509,8.793395042419434,4.014751892089844
다사627509,2.3086705207824707,1.066871109008789
다사624488,17.004718780517578,2.0301530456542967
다사647492,2.2850728034973145,0.7092567443847656
다사639508,14.920656204223633,5.476460571289063
다사615484,2.4138381481170654,1.0064646911621093
다사621495,3.222257137298584,2.3384596252441407
다사644491,2.2704954147338867,0.9694149017333984
다사633497,7.558307647705078,2.9972549438476563
다사636496,1.517564058303833,0.8930115509033203
다사639493,12.4576997756958,3.879522399902344
다사632524,3.222768783569336,1.980371856689453
다사637498,4.296844959259033,1.4771005249023437
다사613490,3.1521799564361572,0.981650619506836
다사625495,7.500175476074219,1.908892822265625
다사628480,0.762805163860321,0.4417717361450195
다사649494,15.041007041931152,1.3561402893066405
다사624497,3.866403341293335,0.30942716598510744
다사653502,14.36424446105957,6.020818481445312
다사616481,23.298568725585938,4.144678344726563
다사638487,8.083141326904297,4.639754333496094
다사620484,0.5237621068954468,0.36187263488769533
다사620501,2.2400779724121094,1.1005081176757812
다사623509,6.113170623779297,2.5482237243652346
다사631506,3.3404433727264404,1.0592572784423828
다사619484,4.995144367218018,0.5930762481689453
다사639486,2.754539966583252,1.6290916442871093
다사653497,3.876051425933838,0.8553487396240235
다사624480,0.3234100937843323,0.20653936386108399
다사641510,10.864287376403809,6.690303955078125
다사617498,1.5209227800369263,0.970390396118164
다사636480,5.673316478729248,2.4155340576171875
다사613489,8.7485933303833,2.196236267089844
다사628489,15.474331855773926,4.242930297851562
다사634481,6.296146392822266,2.093169860839844
다사635480,2.502454996109009,1.4952914428710937
다사618488,3.695958375930786,2.2003997802734374
다사622506,2.2898409366607666,0.9257087707519531
다사628522,4.983414173126221,1.3768505859375
다사629509,2.785512924194336,1.5789031982421875
다사615491,4.71250057220459,3.8495556640625
다사637509,2.1924703121185303,1.7976242065429688
다사642514,40.071678161621094,21.0245849609375
다사645493,8.292637825012207,3.0723016357421873
다사627504,6.980846405029297,2.412781066894531
다사632481,4.477443218231201,1.1996234893798827
다사627508,2.33099102973938,1.646702117919922
다사615493,15.983104705810547,1.5579856872558593
다사629512,2.962393283843994,1.4819801330566407
다사620502,8.736138343811035,0.9898365783691406
다사629477,1.740344762802124,0.9867515563964844
다사629505,6.547667980194092,2.715262756347656
다사618491,8.118040084838867,6.274140625
다사627517,1.9858264923095703,0.4001340484619141
다사648493,4.583114147186279,1.0747728729248047
다사627487,18.487497329711914,1.7159806823730468
다사643509,35.090084075927734,23.62457763671875
다사636524,27.639360427856445,13.95901123046875
다사635521,18.415185928344727,7.620761108398438
다사627515,2.8680615425109863,1.1340268707275392
다사619493,0.5647898316383362,0.41734066009521487
다사626503,4.339208602905273,2.0738844299316406
